0.0308204,0.0924132,0.153862,0.21507,0.275942,0.336384,0.3963,0.455598,0.514184,0.571967,0.628858,0.684766,0.739605,0.79329,0.845735,0.896861,0.946586,0.994833,1.04153,1.08659,1.12996,1.17157,1.21135,1.24923,1.28517,1.3191,1.35097,1.38073,1.40833,1.43374,1.4569,1.47779,1.49638,1.51263,1.52651,1.53801,1.54712,1.5538,1.55806,1.55989,1.55928,1.55623,1.55076,1.54287,1.53256,1.51987,1.5048,1.48738,1.46763,1.4456,1.42131,1.3948,1.36611,1.33529,1.30239,1.26745,1.23053,1.19169,1.15099,1.1085,1.06427,1.01838,0.970899,0.921903,0.871468,0.819672,0.766597,0.712325,0.65694,0.60053,0.543182,0.484985,0.426032,0.366413,0.306223,0.245554,0.184502,0.123161,0.0616288,0
0.0924132,0.277095,0.461345,0.644874,0.827396,1.00863,1.18828,1.36608,1.54175,1.71501,1.88559,2.05323,2.21766,2.37863,2.53589,2.68918,2.83828,2.98294,3.12295,3.25808,3.38813,3.51288,3.63215,3.74575,3.8535,3.95524,4.05079,4.14003,4.22279,4.29897,4.36843,4.43107,4.4868,4.53552,4.57715,4.61164,4.63893,4.65898,4.67175,4.67722,4.6754,4.66627,4.64986,4.62619,4.59529,4.55722,4.51204,4.45981,4.40061,4.33455,4.26171,4.18223,4.09621,4.0038,3.90513,3.80037,3.68967,3.57322,3.45118,3.32376,3.19114,3.05354,2.91118,2.76427,2.61304,2.45774,2.29859,2.13586,1.96979,1.80065,1.6287,1.4542,1.27743,1.09867,0.91819,0.736278,0.553217,0.369292,0.18479,0
0.153862,0.461345,0.768107,1.07367,1.37756,1.67929,1.97841,2.27443,2.56691,2.85537,3.13938,3.41849,3.69225,3.96026,4.22208,4.4773,4.72554,4.9664,5.1995,5.42449,5.641,5.84871,6.04729,6.23642,6.41582,6.5852,6.74429,6.89286,7.03066,7.15749,7.27314,7.37744,7.47021,7.55132,7.62064,7.67807,7.7235,7.75688,7.77814,7.78726,7.78422,7.76902,7.7417,7.70229,7.65085,7.58746,7.51223,7.42527,7.32672,7.21672,7.09546,6.96312,6.81991,6.66605,6.50178,6.32735,6.14305,5.94916,5.74598,5.53383,5.31303,5.08394,4.84692,4.60232,4.35054,4.09197,3.827,3.55606,3.27957,2.99796,2.71167,2.42114,2.12684,1.82921,1.52872,1.22585,0.921069,0.614846,0.307663,0
0.21507,0.644874,1.07367,1.50079,1.92557,2.34734,2.76544,3.17923,3.58806,3.99128,4.38827,4.7784,5.16108,5.5357,5.90167,6.25844,6.60542,6.9421,7.26793,7.58242,7.88507,8.17541,8.45298,8.71735,8.96812,9.20488,9.42726,9.63493,9.82756,10.0048,10.1665,10.3123,10.442,10.5553,10.6522,10.7325,10.796,10.8427,10.8724,10.8851,10.8809,10.8596,10.8215,10.7664,10.6945,10.6059,10.5007,10.3791,10.2414,10.0876,9.91813,9.73314,9.53296,9.31789,9.08827,8.84446,8.58684,8.31582,8.03181,7.73526,7.42663,7.1064,6.77508,6.43319,6.08124,5.7198,5.34943,4.97071,4.58423,4.19059,3.79041,3.3843,2.97292,2.55689,2.13687,1.71351,1.28748,0.85944,0.430056,0
0.275942,0.827396,1.37756,1.92557,2.47057,3.01172,3.54816,4.07907,4.6036,5.12095,5.6303,6.13086,6.62185,7.1025,7.57206,8.02979,8.47499,8.90696,9.32502,9.72852,10.1168,10.4893,10.8455,11.1847,11.5064,11.8102,12.0955,12.362,12.6091,12.8366,13.044,13.231,13.3974,13.5429,13.6672,13.7702,13.8517,13.9115,13.9497,13.966,13.9606,13.9333,13.8843,13.8136,13.7214,13.6077,13.4728,13.3168,13.1401,12.9428,12.7253,12.488,12.2311,11.9552,11.6606,11.3478,11.0172,10.6695,10.3051,9.92461,9.52863,9.11777,8.69267,8.25401,7.80245,7.33871,6.86352,6.3776,5.88173,5.37668,4.86323,4.34218,3.81436,3.28058,2.74168,2.1985,1.65189,1.10269,0.551777,0
0.336384,1.00863,1.67929,2.34734,3.01172,3.6714,4.32534,4.97254,5.61196,6.24263,6.86355,7.47375,8.07228,8.65821,9.23062,9.78862,10.3313,10.8579,11.3675,11.8594,12.3328,12.7869,13.221,13.6345,14.0267,14.397,14.7449,15.0697,15.371,15.6482,15.9011,16.1291,16.3319,16.5093,16.6608,16.7864,16.8857,16.9587,17.0052,17.0251,17.0184,16.9852,16.9255,16.8393,16.7269,16.5883,16.4238,16.2337,16.0182,15.7777,15.5126,15.2233,14.9102,14.5738,14.2147,13.8333,13.4304,13.0065,12.5623,12.0985,11.6157,11.1149,10.5967,10.0619,9.51147,8.94616,8.36688,7.77453,7.17005,6.55437,5.92845,5.29328,4.64985,3.99915,3.34221,2.68005,2.01371,1.34422,0.672636,0
0.3963,1.18828,1.97841,2.76544,3.54816,4.32534,5.09577,5.85824,6.61156,7.35456,8.08607,8.80497,9.51011,10.2004,10.8748,11.5322,12.1715,12.7919,13.3923,13.9718,14.5295,15.0645,15.5759,16.0631,16.5252,16.9614,17.3712,17.7539,18.1088,18.4355,18.7334,19.002,19.241,19.4499,19.6284,19.7763,19.8934,19.9793,20.0341,20.0576,20.0497,20.0106,19.9402,19.8387,19.7062,19.543,19.3492,19.1252,18.8714,18.5881,18.2757,17.9349,17.566,17.1697,16.7466,16.2973,15.8226,15.3232,14.7999,14.2534,13.6847,13.0947,12.4842,11.8542,11.2056,10.5396,9.85718,9.15932,8.44717,7.72182,6.98442,6.23612,5.47807,4.71148,3.93752,3.15742,2.37239,1.58365,0.792446,0
0.455598,1.36608,2.27443,3.17923,4.07907,4.97254,5.85824,6.73479,7.60083,8.45501,9.29598,10.1224,10.9331,11.7267,12.5019,13.2577,13.9927,14.7059,15.3962,16.0624,16.7035,17.3185,17.9065,18.4666,18.9978,19.4993,19.9704,20.4104,20.8184,21.194,21.5364,21.8452,22.1199,22.3601,22.5654,22.7354,22.87,22.9688,23.0318,23.0588,23.0498,23.0048,22.9238,22.8071,22.6548,22.4671,22.2444,21.9869,21.6951,21.3693,21.0103,20.6184,20.1943,19.7387,19.2523,18.7358,18.1901,17.616,17.0143,16.3861,15.7324,15.054,14.3521,13.6279,12.8823,12.1167,11.3321,10.5298,9.7111,8.87722,8.02949,7.16921,6.29774,5.41644,4.52669,3.62986,2.72736,1.82061,0.911017,0
0.514184,1.54175,2.56691,3.58806,4.6036,5.61196,6.61156,7.60083,8.57824,9.54225,10.4914,11.4241,12.339,13.2346,14.1096,14.9625,15.7921,16.597,17.376,18.1279,18.8514,19.5456,20.2092,20.8412,21.4408,22.0068,22.5385,23.035,23.4955,23.9193,24.3058,24.6544,24.9644,25.2355,25.4671,25.659,25.8109,25.9224,25.9934,26.0239,26.0138,25.963,25.8717,25.74,25.5681,25.3562,25.1048,24.8142,24.4849,24.1173,23.712,23.2698,22.7912,22.277,21.728,21.1451,20.5292,19.8813,19.2023,18.4933,17.7554,16.9898,16.1977,15.3803,14.5389,13.6748,12.7893,11.8839,10.9599,10.0188,9.06201,8.09112,7.10758,6.11295,5.10878,4.09663,3.07808,2.05473,1.02817,0
0.571967,1.71501,2.85537,3.99128,5.12095,6.24263,7.35456,8.45501,9.54225,10.6146,11.6704,12.7079,13.7256,14.7219,15.6952,16.644,17.5668,18.4622,19.3287,20.1651,20.9699,21.7421,22.4803,23.1834,23.8502,24.4799,25.0713,25.6236,26.1359,26.6073,27.0373,27.425,27.7699,28.0714,28.3291,28.5425,28.7114,28.8355,28.9146,28.9485,28.9372,28.8807,28.7791,28.6326,28.4414,28.2057,27.9261,27.6028,27.2364,26.8275,26.3768,25.8848,25.3524,24.7804,24.1698,23.5214,22.8363,22.1155,21.3602,20.5715,19.7507,18.8991,18.018,17.1087,16.1728,15.2115,14.2265,13.2194,12.1915,11.1447,10.0804,9.00039,7.90633,6.79992,5.6829,4.557,3.42399,2.28564,1.14371,0
0.628858,1.88559,3.13938,4.38827,5.6303,6.86355,8.08607,9.29598,10.4914,11.6704,12.8312,13.9719,15.0908,16.1862,17.2563,18.2995,19.3141,20.2985,21.2512,22.1708,23.0557,23.9046,24.7162,25.4893,26.2225,26.9148,27.565,28.1722,28.7355,29.2538,29.7265,30.1528,30.532,30.8635,31.1468,31.3815,31.5672,31.7036,31.7905,31.8278,31.8154,31.7533,31.6416,31.4805,31.2703,31.0112,30.7037,30.3483,29.9455,29.4959,29.0003,28.4594,27.8741,27.2452,26.5738,25.8609,25.1077,24.3152,23.4848,22.6176,21.7152,20.7789,19.8101,18.8104,17.7814,16.7245,15.6416,14.5342,13.4041,12.2532,11.083,9.8956,8.69272,7.47627,6.24814,5.01026,3.76456,2.51298,1.25747,0
0.684766,2.05323,3.41849,4.7784,6.13086,7.47375,8.80497,10.1224,11.4241,12.7079,13.9719,15.2141,16.4325,17.6252,18.7905,19.9264,21.0312,22.1031,23.1405,24.1419,25.1055,26.0299,26.9136,27.7554,28.5538,29.3076,30.0157,30.6769,31.2902,31.8546,32.3693,32.8335,33.2464,33.6074,33.9159,34.1715,34.3737,34.5222,34.6169,34.6574,34.6439,34.5763,34.4547,34.2793,34.0503,33.7682,33.4334,33.0464,32.6078,32.1183,31.5786,30.9896,30.3522,29.6674,28.9364,28.1601,27.3399,26.4769,25.5727,24.6285,23.6458,22.6262,21.5713,20.4828,19.3622,18.2114,17.0322,15.8264,14.5958,13.3425,12.0684,10.7754,9.46555,8.14095,6.80363,5.4557,4.09925,2.73639,1.36926,0
0.739605,2.21766,3.69225,5.16108,6.62185,8.07228,9.51011,10.9331,12.339,13.7256,15.0908,16.4325,17.7485,19.0368,20.2953,21.5222,22.7154,23.8732,24.9938,26.0752,27.116,28.1145,29.069,29.9782,30.8405,31.6547,32.4195,33.1336,33.7961,34.4057,34.9616,35.463,35.9089,36.2988,36.6321,36.9081,37.1265,37.2869,37.3891,37.433,37.4184,37.3453,37.214,37.0245,36.7773,36.4726,36.1109,35.6929,35.2192,34.6904,34.1075,33.4714,32.783,32.0434,31.2537,30.4153,29.5294,28.5973,27.6206,26.6008,25.5395,24.4383,23.2989,22.1231,20.9128,19.6699,18.3962,17.0938,15.7647,14.4111,13.0349,11.6383,10.2236,8.79291,7.3485,5.89262,4.42753,2.95553,1.47892,0
0.79329,2.37863,3.96026,5.5357,7.1025,8.65821,10.2004,11.7267,13.2346,14.7219,16.1862,17.6252,19.0368,20.4185,21.7685,23.0844,24.3642,25.6061,26.8079,27.9679,29.0842,30.1552,31.179,32.1541,33.0791,33.9524,34.7727,35.5386,36.2491,36.903,37.4993,38.0371,38.5154,38.9336,39.291,39.5871,39.8213,39.9934,40.103,40.15,40.1344,40.056,39.9152,39.7119,39.4467,39.1199,38.7321,38.2837,37.7756,37.2084,36.5832,35.9009,35.1625,34.3692,33.5223,32.623,31.6727,30.6731,29.6255,28.5317,27.3933,26.2121,24.99,23.7289,22.4308,21.0976,19.7315,18.3346,16.909,15.4571,13.981,12.4831,10.9657,9.43115,7.88189,6.32033,4.74891,3.17006,1.58627,0
0.845735,2.53589,4.22208,5.90167,7.57206,9.23062,10.8748,12.5019,14.1096,15.6952,17.2563,18.7905,20.2953,21.7685,23.2076,24.6105,25.975,27.2989,28.5802,29.8169,31.0071,32.1488,33.2403,34.2799,35.266,36.197,37.0715,37.8882,38.6456,39.3428,39.9785,40.5518,41.0617,41.5076,41.8886,42.2042,42.454,42.6374,42.7543,42.8044,42.7877,42.7042,42.554,42.3374,42.0546,41.7062,41.2927,40.8147,40.273,39.6684,39.0018,38.2744,37.4872,36.6414,35.7385,34.7797,33.7667,32.7009,31.5841,30.4179,29.2043,27.945,26.6422,25.2977,23.9137,22.4924,21.036,19.5467,18.0269,16.479,14.9053,13.3084,11.6906,10.0547,8.40298,6.73818,5.06286,3.37964,1.69114,0
0.896861,2.68918,4.4773,6.25844,8.02979,9.78862,11.5322,13.2577,14.9625,16.644,18.2995,19.9264,21.5222,23.0844,24.6105,26.0982,27.5452,28.9492,30.3079,31.6194,32.8815,34.0922,35.2497,36.3522,37.3979,38.3852,39.3125,40.1785,40.9818,41.7211,42.3952,43.0031,43.5439,44.0167,44.4208,44.7555,45.0204,45.2149,45.3388,45.392,45.3743,45.2857,45.1264,44.8967,44.5969,44.2274,43.7889,43.282,42.7075,42.0663,41.3595,40.5881,39.7533,38.8564,37.8989,36.8822,35.8079,34.6777,33.4934,32.2567,30.9697,29.6343,28.2527,26.827,25.3593,23.8521,22.3076,20.7283,19.1167,17.4751,15.8063,14.1129,12.3973,10.6625,8.91095,7.14551,5.36892,3.58394,1.79337,0
0.946586,2.83828,4.72554,6.60542,8.47499,10.3313,12.1715,13.9927,15.7921,17.5668,19.3141,21.0312,22.7154,24.3642,25.975,27.5452,29.0724,30.5542,31.9883,33.3725,34.7045,35.9824,37.204,38.3676,39.4713,40.5134,41.4922,42.4062,43.254,44.0342,44.7457,45.3874,45.9581,46.4572,46.8836,47.2369,47.5164,47.7218,47.8526,47.9087,47.89,47.7965,47.6284,47.3859,47.0695,46.6795,46.2167,45.6817,45.0753,44.3986,43.6526,42.8384,41.9574,41.0108,40.0001,38.9271,37.7932,36.6004,35.3503,34.0451,32.6868,31.2774,29.8191,28.3143,26.7653,25.1745,23.5444,21.8776,20.1765,18.444,16.6827,14.8953,13.0847,11.2536,9.405,7.54168,5.66659,3.78265,1.8928,0
0.994833,2.98294,4.9664,6.9421,8.90696,10.8579,12.7919,14.7059,16.597,18.4622,20.2985,22.1031,23.8732,25.6061,27.2989,28.9492,30.5542,32.1116,33.6187,35.0734,36.4734,37.8164,39.1003,40.3232,41.4831,42.5783,43.607,44.5676,45.4586,46.2786,47.0264,47.7007,48.3006,48.8251,49.2733,49.6446,49.9383,50.1541,50.2916,50.3506,50.3309,50.2327,50.056,49.8012,49.4686,49.0587,48.5723,48.01,47.3728,46.6616,45.8776,45.0219,44.0959,43.1011,42.0389,40.9112,39.7195,38.4659,37.1521,35.7804,34.3528,32.8716,31.339,29.7575,28.1296,26.4577,24.7445,22.9927,21.2049,19.3841,17.533,15.6545,13.7516,11.8272,9.88437,7.92608,5.95541,3.97545,1.98928,0
1.04153,3.12295,5.1995,7.26793,9.32502,11.3675,13.3923,15.3962,17.376,19.3287,21.2512,23.1405,24.9938,26.8079,28.5802,30.3079,31.9883,33.6187,35.1967,36.7197,38.1853,39.5913,40.9355,42.2158,43.4302,44.5768,45.6537,46.6594,47.5922,48.4508,49.2336,49.9396,50.5677,51.1167,51.586,51.9747,52.2822,52.5082,52.6521,52.7138,52.6932,52.5904,52.4054,52.1386,51.7904,51.3614,50.8521,50.2635,49.5963,48.8517,48.0309,47.135,46.1656,45.1241,44.0121,42.8314,41.5838,40.2713,38.8959,37.4598,35.9652,34.4144,32.8099,31.1542,29.4498,27.6995,25.9059,24.0718,22.2002,20.2939,18.3559,16.3893,14.3971,12.3823,10.3483,8.2981,6.23494,4.16204,2.08265,0
1.08659,3.25808,5.42449,7.58242,9.72852,11.8594,13.9718,16.0624,18.1279,20.1651,22.1708,24.1419,26.0752,27.9679,29.8169,31.6194,33.3725,35.0734,36.7197,38.3085,39.8376,41.3045,42.7068,44.0425,45.3095,46.5056,47.6292,48.6784,49.6516,50.5473,51.364,52.1005,52.7557,53.3286,53.8181,54.2237,54.5445,54.7802,54.9304,54.9948,54.9733,54.866,54.673,54.3947,54.0314,53.5838,53.0525,52.4384,51.7424,50.9656,50.1092,49.1746,48.1632,47.0766,45.9165,44.6847,43.3832,42.0139,40.579,39.0807,37.5214,35.9036,34.2296,32.5023,30.7242,28.8981,27.0269,25.1135,23.1608,21.172,19.1502,17.0985,15.02,12.9181,10.7961,8.65716,6.50472,4.34213,2.17276,0
1.12996,3.38813,5.641,7.88507,10.1168,12.3328,14.5295,16.7035,18.8514,20.9699,23.0557,25.1055,27.116,29.0842,31.0071,32.8815,34.7045,36.4734,38.1853,39.8376,41.4277,42.9531,44.4115,45.8005,47.118,48.3619,49.5303,50.6214,51.6334,52.5648,53.4142,54.1801,54.8615,55.4572,55.9662,56.388,56.7216,56.9667,57.1229,57.1899,57.1675,57.056,56.8553,56.5658,56.1881,55.7226,55.1701,54.5314,53.8076,52.9998,52.1093,51.1374,50.0856,48.9556,47.7492,46.4683,45.1148,43.6908,42.1986,40.6406,39.0191,37.3366,35.5959,33.7996,31.9505,30.0515,28.1056,26.1158,24.0853,22.0171,19.9146,17.7809,15.6195,13.4338,11.227,9.00271,6.76436,4.51545,2.25949,0
1.17157,3.51288,5.84871,8.17541,10.4893,12.7869,15.0645,17.3185,19.5456,21.7421,23.9046,26.0299,28.1145,30.1552,32.1488,34.0922,35.9824,37.8164,39.5913,41.3045,42.9531,44.5347,46.0467,47.4869,48.8529,50.1426,51.3541,52.4853,53.5346,54.5003,55.3809,56.1751,56.8815,57.4991,58.027,58.4642,58.8102,59.0643,59.2262,59.2957,59.2725,59.1568,58.9488,58.6487,58.257,57.7743,57.2015,56.5393,55.7889,54.9514,54.028,53.0203,51.9298,50.7582,49.5074,48.1793,46.7759,45.2996,43.7524,42.137,40.4558,38.7114,36.9066,35.0441,33.1269,31.158,29.1405,27.0775,24.9721,22.8278,20.6479,18.4357,16.1947,13.9284,11.6404,9.33419,7.01343,4.68171,2.34268,0
1.21135,3.63215,6.04729,8.45298,10.8455,13.221,15.5759,17.9065,20.2092,22.4803,24.7162,26.9136,29.069,31.179,33.2403,35.2497,37.204,39.1003,40.9355,42.7068,44.4115,46.0467,47.6101,49.0992,50.5116,51.8451,53.0976,54.2673,55.3522,56.3507,57.2612,58.0823,58.8128,59.4514,59.9971,60.4492,60.8069,61.0697,61.2371,61.3089,61.2849,61.1653,60.9502,60.6399,60.2349,59.7359,59.1436,58.459,57.6831,56.8171,55.8624,54.8205,53.6929,52.4816,51.1883,49.8151,48.3641,46.8376,45.2379,43.5677,41.8294,40.0257,38.1596,36.2339,34.2517,32.2159,30.1299,27.9968,25.82,23.6029,21.3489,19.0616,16.7445,14.4013,12.0356,9.65111,7.25155,4.84067,2.42222,0
1.24923,3.74575,6.23642,8.71735,11.1847,13.6345,16.0631,18.4666,20.8412,23.1834,25.4893,27.7554,29.9782,32.1541,34.2799,36.3522,38.3676,40.3232,42.2158,44.0425,45.8005,47.4869,49.0992,50.6348,52.0913,53.4666,54.7583,55.9645,57.0834,58.1131,59.0521,59.8989,60.6522,61.3107,61.8736,62.3398,62.7087,62.9797,63.1523,63.2264,63.2017,63.0783,62.8565,62.5365,62.1188,61.6042,60.9934,60.2873,59.4871,58.5941,57.6095,56.535,55.3722,54.123,52.7893,51.3731,49.8767,48.3025,46.6528,44.9303,43.1376,41.2776,39.3531,37.3672,35.3229,33.2235,31.0722,28.8724,26.6275,24.3411,22.0166,19.6578,17.2682,14.8517,12.412,9.95296,7.47835,4.99206,2.49798,0
1.28517,3.8535,6.41582,8.96812,11.5064,14.0267,16.5252,18.9978,21.4408,23.8502,26.2225,28.5538,30.8405,33.0791,35.266,37.3979,39.4713,41.4831,43.4302,45.3095,47.118,48.8529,50.5116,52.0913,53.5898,55.0046,56.3335,57.5744,58.7255,59.7848,60.7508,61.622,62.3969,63.0744,63.6534,64.1331,64.5126,64.7913,64.969,65.0451,65.0197,64.8928,64.6646,64.3354,63.9057,63.3763,62.7479,62.0215,61.1983,60.2796,59.2667,58.1613,56.9651,55.6799,54.3078,52.8509,51.3115,49.6919,47.9948,46.2227,44.3785,42.465,40.4851,38.4421,36.339,34.1792,31.966,29.703,27.3935,25.0413,22.6499,20.2232,17.7649,15.2789,12.7691,10.2393,7.69347,5.13566,2.56984,0
1.3191,3.95524,6.5852,9.20488,11.8102,14.397,16.9614,19.4993,22.0068,24.4799,26.9148,29.3076,31.6547,33.9524,36.197,38.3852,40.5134,42.5783,44.5768,46.5056,48.3619,50.1426,51.8451,53.4666,55.0046,56.4567,57.8207,59.0944,60.2758,61.3631,62.3546,63.2488,64.0442,64.7396,65.3339,65.8262,66.2157,66.5018,66.6841,66.7623,66.7363,66.606,66.3717,66.0338,65.5928,65.0494,64.4045,63.6589,62.814,61.871,60.8314,59.6968,58.469,57.1499,55.7415,54.2462,52.6661,51.0038,49.2619,47.443,45.5501,43.5861,41.5539,39.457,37.2984,35.0816,32.8099,30.4871,28.1167,25.7024,23.2479,20.7571,18.2339,15.6823,13.1062,10.5096,7.89658,5.27124,2.63768,0
